-1.9302213e-07	-6.2386252e-06
-1.9284252e-07	-6.2349372e-06
-1.9172896e-07	-6.2312411e-06
-1.8865771e-07	-6.2275367e-06
-1.8874752e-07	-6.2238246e-06
-1.9045376e-07	-6.2201048e-06
-1.9140566e-07	-6.2163772e-06
-1.9032804e-07	-6.2126414e-06
-1.8959165e-07	-6.2088984e-06
-1.894839e-07	-6.2051472e-06
-1.8984311e-07	-6.2013887e-06
-1.9022028e-07	-6.1976225e-06
-1.8971738e-07	-6.1938485e-06
-1.8921449e-07	-6.1900673e-06
-1.8977126e-07	-6.1862784e-06
-1.9007659e-07	-6.1824821e-06
-1.8996883e-07	-6.1786786e-06
-1.8986105e-07	-6.1748674e-06
-1.8991494e-07	-6.1710493e-06
-1.8950185e-07	-6.1672235e-06
-1.8946594e-07	-6.1633909e-06
-1.8991494e-07	-6.159551e-06
-1.8951981e-07	-6.1557039e-06
-1.8975331e-07	-6.1518494e-06
-1.894839e-07	-6.1479882e-06
-1.8996883e-07	-6.1441201e-06
-1.8968146e-07	-6.1402447e-06
-1.8943001e-07	-6.1363626e-06
-1.8960962e-07	-6.1324736e-06
-1.8987902e-07	-6.1285773e-06
-1.8993292e-07	-6.1246747e-06
-1.895737e-07	-6.1207652e-06
-1.894839e-07	-6.1168489e-06
-1.8962758e-07	-6.1129258e-06
-1.8973535e-07	-6.1089963e-06
-1.8953777e-07	-6.10506e-06
-1.8969942e-07	-6.1011169e-06
-1.8946594e-07	-6.0971674e-06
-1.8953777e-07	-6.0932116e-06
-1.895737e-07	-6.0892489e-06
-1.8978922e-07	-6.0852803e-06
-1.8962758e-07	-6.0813049e-06
-1.8950185e-07	-6.0773232e-06
-1.8941205e-07	-6.073335e-06
-1.8968146e-07	-6.069341e-06
-1.8960962e-07	-6.0653401e-06
-1.8928633e-07	-6.0613334e-06
-1.8935818e-07	-6.0573207e-06
-1.8960962e-07	-6.0533016e-06
-1.8973535e-07	-6.0492762e-06
-1.8968146e-07	-6.0452448e-06
-1.8951981e-07	-6.0412076e-06
-1.8919653e-07	-6.037164e-06
-1.8934021e-07	-6.0331145e-06
-1.893941e-07	-6.029059e-06
-1.8982514e-07	-6.0249977e-06
-1.8971738e-07	-6.0209309e-06
-1.8973535e-07	-6.0168577e-06
-1.8982514e-07	-6.0127791e-06
-1.894839e-07	-6.0086941e-06
-1.8989698e-07	-6.0046036e-06
-1.8966351e-07	-6.0005077e-06
-1.895737e-07	-5.9964059e-06
-1.8993292e-07	-5.9922986e-06
-1.8980718e-07	-5.9881854e-06
-1.893941e-07	-5.9840668e-06
-1.891606e-07	-5.9799422e-06
-1.8977126e-07	-5.9758127e-06
-1.8971738e-07	-5.9716772e-06
-1.8930429e-07	-5.9675363e-06
-1.8950185e-07	-5.9633903e-06
-1.8943001e-07	-5.9592385e-06
-1.8982514e-07	-5.9550816e-06
-1.8978922e-07	-5.9509189e-06
-1.892504e-07	-5.9467516e-06
-1.8977126e-07	-5.9425784e-06
-1.8971738e-07	-5.9384001e-06
-1.8951981e-07	-5.9342165e-06
-1.8941205e-07	-5.9300278e-06
-1.8946594e-07	-5.9258336e-06
-1.894839e-07	-5.9216345e-06
-1.8991494e-07	-5.9174304e-06
-1.8944797e-07	-5.9132212e-06
-1.8959165e-07	-5.9090066e-06
-1.8930429e-07	-5.904787e-06
-1.8971738e-07	-5.9005629e-06
-1.8926836e-07	-5.8963333e-06
-1.8969942e-07	-5.8920987e-06
-1.8919653e-07	-5.8878595e-06
-1.8968146e-07	-5.8836154e-06
-1.8962758e-07	-5.8793662e-06
-1.8928633e-07	-5.875112e-06
-1.8978922e-07	-5.8708529e-06
-1.8899895e-07	-5.8665892e-06
-1.8934021e-07	-5.8623209e-06
-1.8991494e-07	-5.8580476e-06
-1.8951981e-07	-5.8537698e-06
-1.8968146e-07	-5.849487e-06
-1.893941e-07	-5.8451997e-06
-1.8966351e-07	-5.8409078e-06
-1.8975331e-07	-5.8366109e-06
-1.8960962e-07	-5.8323094e-06
-1.8943001e-07	-5.8280039e-06
-1.8946594e-07	-5.8236933e-06
-1.8977126e-07	-5.8193782e-06
-1.8984311e-07	-5.8150586e-06
-1.8984311e-07	-5.8107348e-06
-1.8969942e-07	-5.8064061e-06
-1.8995087e-07	-5.8020732e-06
-1.8923244e-07	-5.7977359e-06
-1.893941e-07	-5.7933944e-06
-1.8969942e-07	-5.7890479e-06
-1.8953777e-07	-5.7846974e-06
-1.8912469e-07	-5.7803427e-06
-1.8960962e-07	-5.7759835e-06
-1.8953777e-07	-5.7716202e-06
-1.894839e-07	-5.7672523e-06
-1.8941205e-07	-5.7628804e-06
-1.8982514e-07	-5.7585039e-06
-1.8950185e-07	-5.7541238e-06
-1.892504e-07	-5.7497391e-06
-1.8943001e-07	-5.7453503e-06
-1.894839e-07	-5.740957e-06
