PS_12%SampleName
Probe6%ProbeName
20000%MaxDepth
0.3%step_size_nm
40%StiffnessPRC_nN_per_nm
89.602534853965%PRC_ADCValue_per_nm
4000%TriggerForce_nN
1%LoopDelay_uS
4096%NumberOfSamplingPoints
%
%
%
%
%
%
%
%
%
%
%
8500.0000008%XL
6500.0000008%YL

9479.4063454765	48508	109328	
9479.70633712433	48492	113576	
9480.00632379238	48480	113579	
9480.30631046043	48480	113583	
9480.60629712848	48508	113586	
9480.90628379654	48480	113590	
9481.20627544436	48508	113593	
9481.50626211242	48512	113596	
9481.80624878047	48508	113600	
9482.10623544852	48508	113603	
9482.40622709635	48492	113606	
9482.7062137644	48492	113610	
9483.00620043245	48512	113613	
9483.3061871005	48508	113617	
9483.60617376856	48508	113620	
9483.90616541639	48508	113623	
9484.20615208444	48508	113627	
9484.50613875249	48528	113630	
9484.80612542054	48508	113633	
9485.10611706837	48508	113637	
9485.40610373642	48508	113640	
9485.70609040448	48476	113644	
9486.00607707253	48524	113647	
9486.30606872036	48512	113650	
9486.60605538841	48480	113654	
9486.90604205646	48512	113657	
9487.20602872451	48496	113660	
9487.50601539256	48512	113664	
9487.80600704039	48508	113667	
9488.10599370844	48508	113671	
9488.4059803765	48512	113674	
9488.70596704455	48528	113677	
9489.00595869238	48508	113681	
9489.30594536043	48524	113684	
9489.60593202848	48496	113688	
9489.90591869654	48492	113691	
9490.20590536459	48508	113694	
9490.50589701242	48492	113698	
9490.80588368047	48460	113701	
9491.10587034852	48540	113704	
9491.40585701657	48492	113708	
9491.7058486644	48496	113711	
9492.00583533245	48524	113715	
9492.3058220005	48524	113718	
9492.60580866856	48508	113721	
9492.90579533661	48508	113725	
9493.20578698444	48556	113728	
9493.50577365249	48528	113731	
9493.80576032054	48544	113735	
9494.10574698859	48524	113738	
9494.40573863642	48512	113742	
9494.70572530448	48524	113745	
9495.00571197253	48512	113748	
9495.30569864058	48524	113752	
9495.60569028841	48508	113755	
9495.90567695646	48508	113758	
9496.20566362451	48512	113762	
9496.50565029256	48524	113765	
9496.80563696062	48508	113769	
9497.10562860844	48508	113772	
9497.4056152765	48508	113775	
9497.70560194455	48508	113779	
9498.0055886126	48512	113782	
9498.30558026043	48528	113786	
9498.60556692848	48496	113789	
9498.90555359653	48512	113792	
9499.20554026459	48512	113796	
9499.50552693264	48512	113799	
9499.80551858047	48512	113802	
9500.10550524852	48512	113806	
9500.40549191657	48540	113809	
9500.70547858462	48556	113813	
9501.00547023245	48512	113816	
9501.3054569005	48492	113819	
9501.60544356856	48496	113823	
9501.90543023661	48508	113826	
9502.20541690466	48512	113829	
9502.50540855249	48508	113833	
9502.80539522054	48496	113836	
9503.10538188859	48508	113840	
9503.40536855665	48556	113843	
9503.70536020447	48512	113846	
9504.00534687253	48508	113850	
9504.30533354058	48556	113853	
9504.60532020863	48524	113856	
9504.90531185646	48528	113860	
9505.20529852451	48496	113863	
9505.50528519256	48512	113867	
9505.80527186062	48496	113870	
9506.10525852867	48496	113873	
9506.4052501765	48524	113877	
9506.70523684455	48540	113880	
9507.0052235126	48508	113884	
9507.30521018065	48524	113887	
9507.60520182848	48480	113890	
9507.90518849653	48524	113894	
9508.20517516458	48496	113897	
9508.50516183264	48512	113900	
9508.80514850069	48508	113904	
9509.10514014852	48496	113907	
9509.40512681657	48508	113911	
9509.70511348462	48524	113914	
9510.00510015268	48508	113917	
9510.3050918005	48496	113921	
9510.60507846855	48508	113924	
9510.90506513661	48528	113927	
9511.20505180466	48512	113931	
9511.50503847271	48512	113934	
9511.80503012054	48524	113938	
9512.10501678859	48492	113941	
9512.40500345664	48476	113944	
9512.7049901247	48496	113948	
9513.60495510863	48508	113958	
9514.20493342451	48508	113965	
9514.80490676061	48512	113971	
9516.6048317487	48508	113992	
