0	8.72998554383724	0.270262402934214	0	7.32003168702007	2.11110631725971	0	3.36425698746882	0	13.8203524066501	2.85560274798415	3.20745380086076	4.93101403089405	21.0664443796598	0	0	0.427065589542272	11.0399641953316	0	10.2967425872625	6.69281894058784	0.740671962758388	0.897475149366446	5.36190408840237	0	6.06688101681096	0	11.7066964440796	0	14.0561945978898	0	0	0	4.30380128446182	18.0897334794174	0	12.0190279946404	0	22.0455081789687	0	11.3140510662318	0	3.24697330317662	15.3871094500753	0	4.14827292050911	4.93101403089405	0	9.19912028100607	0.232017723273712	17.8156466085172	6.9669058114881	0	29.5248926979075	0	0.232017723273712	19.5392068385504	0	0	0	0	2.30742900618362	0.58386877615033	0	0	10.5708294581627	0	2.46423219279168	8.49414335259748	0	7.16322850041202	0	0	11.5498932574716	0	0	0	5.43966827037873	2.15062581957556	0	20.1256252600115	0	0	9.51272665422218	0	0	7.59411855792034	0.58386877615033	0.740671962758388	11.5498932574716	0	0.38754608722642	14.3685261484506	4.02971441356156	0	11.0017195156711	0	12.6067212387568	0	0	4.34332078677767	0.897475149366446	0	5.71375514127899	0	11.2362868842555	0	10.6090741378232	0	5.36190408840237	0	0	12.0190279946404	9.04359191705336	0	6.02736151449511	1.64069675743553	0	8.8077497258136	4.93101403089405	0	0	12.1758311812485	0	3.40377648978467	0	8.18181180203672	0	
0	18.7156714031943	1.79749994404359	0	0	7.32003168702007	6.81010262488005	0	1.36660988653527	4.02971441356156	0	6.22368420341902	0	2.30742900618362	0	0	11.8239801283719	7.47683487362813	0	0.857955647050594	2.46423219279168	0	0.113459216326156	0	10.7658773244313	0	0	5.87055832788705	0	11.7066964440796	0	15.2698257657831	0	8.25957598401307	7.28051218470422	0	4.42235979140938	0	5.59647145698678	5.24462040411017	2.30742900618362	0	10.0609003960227	12.3326343678565	0	0	0	8.57318235722919	0	11.2362868842555	0.897475149366446	0	0	0	2.15062581957556	16.0143221965075	0	0	0	2.9333669299605	8.53366285491333	0	0	4.18651760016961	0.38754608722642	0	4.30380128446182	5.55695195467093	0	0.857955647050594	3.16920912120026	0	2.15062581957556	0	0	7.43731537131228	0	13.8993914112818	0	14.956219392567	0	7.7891664241889	0.349301407565918	0	0	4.81373034660185	0	0	0	14.3302814687901	0	19.1860809630185	0	0	0	0	0	0	0	1.9938226329675	0	0	0	17.5810792399327	0	4.65692715999379	0	14.6438878420062	0	0	0	0	8.37685966830528	0	3.56057967639273	0	2.11110631725971	0.701152460442536	7.43731537131228	1.9938226329675	0.0356950343498018	4.9705335332099	0	2.77656374335244	0	0.0752145366656538	3.24697330317662	0	
0	20.3219479489354	0	3.79514704497714	0	2.30742900618362	0.113459216326156	0	13.1944144828732	5.24462040411017	2.42471269047582	5.08781721750211	8.69046604152139	3.48154067176103	0	0	0	7.7509217445284	0	0	0	9.35592346761413	7.43731537131228	0.270262402934214	1.83701944635944	6.9669058114881	0	6.9669058114881	0	0	0	0	1.83701944635944	0	0	19.0687972787263	0	0	9.35592346761413	5.24462040411017	0	0	9.35592346761413	1.0542783359745	1.28884570455892	0	11.5103737551557	0	7.32003168702007	7.63363806023619	0	0	1.21108152258256	0	5.87055832788705	0.740671962758388	0	2.85560274798415	0	29.0940026403992	0	30.42619231524	0	23.6109903997386	0	0.857955647050594	0	0	0	6.9286611318276	5.98784201217925	0	0	8.25957598401307	0	0	0	0	14.7994162059589	0	0	0	0	5.43966827037873	0	4.02971441356156	7.43731537131228	0	9.12135609902971	3.8729112269535	0	0	0	0.544349273834478	0	11.6671769417638	0	0	3.56057967639273	0.544349273834478	0	10.7658773244313	2.9333669299605	15.4266289523911	0	0	0	0	4.34332078677767	2.42471269047582	0	6.9669058114881	0	6.8496221271959	0	7.43731537131228	0	0	0	9.8263330274383	0	0	3.67786336068494	12.1363116789326	0	0	0	11.3535705685477	
0	6.18416470110316	0	6.02736151449511	6.81010262488005	0	3.09017011656856	1.60245207777503	0	8.22005648169722	3.05065061425271	0.427065589542272	3.40377648978467	0	0	3.05065061425271	7.7509217445284	0	2.9333669299605	0	6.8496221271959	9.8263330274383	0	10.1004198983386	0	4.34332078677767	0	2.26790950386777	0	2.54199637476803	0	0	4.61740765767794	5.87055832788705	6.34096788771122	0	6.06688101681096	0	0	12.6067212387568	0	0	0	3.71738286300079	0.270262402934214	4.93101403089405	0	0	0	8.72998554383724	7.7891664241889	0	12.9598471142888	0	0	0	5.24462040411017	0	0	0.0752145366656538	0	4.10875341819326	4.46060447106988	0	8.8077497258136	0	0	0	0	9.8263330274383	12.6462407410726	0	5.98784201217925	0	8.41637917062113	3.24697330317662	0	13.8993914112818	4.02971441356156	0	3.99146973390105	0	12.1363116789326	0	4.18651760016961	0	0	0	4.77421084428599	0.740671962758388	0	3.56057967639273	0	1.32836520687477	0.58386877615033	3.20745380086076	0	0	0	0	0	0	9.66952984083024	0.270262402934214	0	3.71738286300079	7.28051218470422	1.36660988653527	1.0542783359745	0	6.38048739002708	0	6.53601575397978	0	0	5.08781721750211	0.232017723273712	0	0	9.19912028100607	0	3.8729112269535	0	6.61505475861149	0	0	14.6438878420062	0	
6.02736151449511	16.7192991249161	1.48516839348283	2.30742900618362	0	5.40142359071823	0.232017723273712	0	12.8030439276807	5.59647145698678	0	0	2.73831906369194	0	0	16.3661732493841	3.99146973390105	0	2.15062581957556	8.69046604152139	2.46423219279168	3.834666547293	0	0	8.8077497258136	0	1.21108152258256	0.270262402934214	19.4996873362346	0	9.19912028100607	0	0.740671962758388	6.49777107431928	3.48154067176103	0.0752145366656538	9.63001033851439	0	5.08781721750211	2.11110631725971	0	0	2.9333669299605	0.857955647050594	0	1.79749994404359	0	21.2614922459284	0	14.4870846553981	0	7.94596961079695	0	0.113459216326156	0	11.8622248080324	1.01475883365865	0	0	0	0	0	4.14827292050911	0	0	2.61976055674438	17.1884338620849	0	4.10875341819326	0	0	4.34332078677767	0	0	0	0	0	0	5.28286508377067	1.64069675743553	0	4.61740765767794	11.3930900708635	0	0	0	0.113459216326156	0	1.21108152258256	2.11110631725971	9.43496247224583	0	6.22368420341902	0	4.61740765767794	3.67786336068494	1.17156202026671	0	0.232017723273712	2.9333669299605	4.14827292050911	0	7.12370899809616	0	2.11110631725971	13.8993914112818	2.11110631725971	0	0	8.10277279740501	0.897475149366446	0	1.95430313065165	0	0	0	0	0	1.21108152258256	8.37685966830528	0	6.38048739002708	0	0.270262402934214	0	8.84726922812945	3.71738286300079	0.113459216326156	
0	0	18.9119940921182	0	0	11.9412638126641	0.9752393313428	0	13.7030687223578	0	5.87055832788705	0.38754608722642	9.19912028100607	0	9.98313621404636	0.58386877615033	0	5.24462040411017	0	2.89384742764465	9.43496247224583	0.857955647050594	5.87055832788705	0	16.8761023115242	0	0	9.04359191705336	0	3.8729112269535	0	3.67786336068494	4.93101403089405	7.63363806023619	1.83701944635944	0	17.1884338620849	0	4.18651760016961	0	0	0	0	9.98313621404636	0	1.17156202026671	5.55695195467093	0	5.43966827037873	0	4.65692715999379	0.740671962758388	0	16.8365828092083	0	4.65692715999379	3.09017011656856	9.98313621404636	0	0	3.40377648978467	0.897475149366446	0	0	2.11110631725971	0	0	0	2.61976055674438	6.22368420341902	0	5.55695195467093	0	2.46423219279168	0	5.75327464359484	0	7.63363806023619	0	2.42471269047582	7.94596961079695	0	4.46060447106988	0	0	0	0	0	5.08781721750211	1.9938226329675	5.12733671981796	0	0.38754608722642	0	6.9669058114881	0	7.47683487362813	2.73831906369194	0	0	0	1.9938226329675	14.3685261484506	0	14.956219392567	0	3.09017011656856	9.51272665422218	0	0	14.4870846553981	0	0	0	6.06688101681096	0.9752393313428	0.740671962758388	0	13.1153754782415	0	5.87055832788705	0	7.47683487362813	0	9.94361671173051	0	12.7635244253649	0	
0	13.1153754782415	7.7891664241889	2.77656374335244	0	0	1.68021625975139	5.59647145698678	1.79749994404359	7.94596961079695	2.15062581957556	7.32003168702007	0	0	7.7509217445284	0	3.24697330317662	0	3.52106017407688	0	0	0.0752145366656538	2.11110631725971	0	0	13.7425882246737	3.40377648978467	1.32836520687477	0	10.1004198983386	0	8.8867887304453	3.8729112269535	0	2.9333669299605	0	3.48154067176103	0	3.40377648978467	0	15.622951641315	0	0	0	9.16087560134557	0	0	1.79749994404359	1.17156202026671	0	10.7276326447708	0	0	3.8729112269535	2.15062581957556	0	11.1967673819396	0	0	0	9.16087560134557	0	9.94361671173051	0	1.17156202026671	0	0	8.84726922812945	0	0	0	5.04829771518626	12.4499180521487	0	7.7891664241889	0	11.9807833149799	0	13.4289818514576	0	3.24697330317662	0.857955647050594	0	0.701152460442536	0	11.5103737551557	0	4.50012397338573	0	7.47683487362813	0	0.0356950343498018	0	1.68021625975139	6.9669058114881	1.9147836283358	0	0	11.3930900708635	0	0	10.2572230849466	0.58386877615033	1.68021625975139	12.2931148655407	0	3.20745380086076	8.25957598401307	0.38754608722642	0	3.67786336068494	3.79514704497714	2.46423219279168	8.06452811774451	0	0	1.64069675743553	0	1.32836520687477	4.14827292050911	0	0	7.28051218470422	7.7891664241889	0	0	0	3.52106017407688	
5.9100778302029	1.36660988653527	14.4475651530823	6.30144838539537	0	3.05065061425271	0	0	7.63363806023619	7.47683487362813	0	6.34096788771122	0	1.9147836283358	24.6690932036791	9.98313621404636	7.94596961079695	0	0	0	13.8598719089659	16.562495938308	9.98313621404636	0	0	0	0	0	0	4.14827292050911	0.270262402934214	7.63363806023619	0.113459216326156	0	0	9.63001033851439	7.94596961079695	4.61740765767794	0	0.701152460442536	0	5.67551046161849	0	0	7.47683487362813	0.0752145366656538	0	11.9807833149799	0	3.09017011656856	0	0	1.17156202026671	0	4.9705335332099	4.30380128446182	0	14.173478282182	0	1.0542783359745	0	0	2.11110631725971	0	8.18181180203672	8.69046604152139	4.77421084428599	0	4.93101403089405	5.87055832788705	4.34332078677767	0	8.10277279740501	0	0	1.36660988653527	0	3.36425698746882	13.8993914112818	0	8.72998554383724	0	6.69281894058784	0	0	0	3.20745380086076	10.1399394006544	0	0	8.41637917062113	0	0	2.73831906369194	8.8867887304453	0	0	2.26790950386777	1.68021625975139	0	6.02736151449511	0	2.9333669299605	4.50012397338573	5.08781721750211	0	4.34332078677767	0	0	8.8867887304453	0	0.427065589542272	3.24697330317662	2.30742900618362	11.5103737551557	0	2.9333669299605	0	0	11.2362868842555	0	8.37685966830528	1.64069675743553	0	0	0	0	8.22005648169722	
1.48516839348283	4.65692715999379	16.5229764359922	4.65692715999379	0	0	3.834666547293	0	2.46423219279168	6.49777107431928	0	17.502040235301	0	7.00642531380396	0	5.59647145698678	0	0	5.71375514127899	0	0	0	7.7509217445284	9.78681352512245	0	0	6.8496221271959	0	0	1.83701944635944	0	3.99146973390105	0	4.42235979140938	0	5.24462040411017	1.01475883365865	0	0	1.9938226329675	0	19.3428841496265	0	0	2.11110631725971	17.3057175463771	5.40142359071823	0	0	0	5.28286508377067	3.71738286300079	0	0.544349273834478	6.53601575397978	0	0	8.49414335259748	0	0	0	0	3.09017011656856	0	1.17156202026671	0	0	0	6.22368420341902	7.8682054288206	0	8.06452811774451	0	0	0	0	0	5.87055832788705	0	0	0.857955647050594	0	13.7030687223578	0	4.65692715999379	0.270262402934214	0.857955647050594	0	0.38754608722642	0	0	2.58151587708388	0	7.55459905560449	6.38048739002708	1.0542783359745	2.46423219279168	0	1.21108152258256	0	0	0.38754608722642	0	0	5.67551046161849	0	6.69281894058784	5.55695195467093	0	0	0	4.81373034660185	23.8850772706388	0	0	0	0	0	0	0	3.24697330317662	0	8.41637917062113	4.81373034660185	3.67786336068494	7.7509217445284	0	0	
0.232017723273712	3.56057967639273	8.69046604152139	15.113022579175	0	1.9938226329675	6.38048739002708	3.24697330317662	0	10.2572230849466	0	6.02736151449511	0	11.3930900708635	6.9669058114881	2.22839000155191	0	5.87055832788705	5.43966827037873	0	9.78681352512245	1.9938226329675	0	1.01475883365865	0	0	15.5834321389992	0	4.81373034660185	0	0	8.41637917062113	8.72998554383724	3.40377648978467	0	0.113459216326156	1.0542783359745	3.99146973390105	1.21108152258256	0.857955647050594	0	0	5.36190408840237	0	9.63001033851439	9.00407241473751	0	0	3.36425698746882	2.54199637476803	0	0	0	2.73831906369194	2.61976055674438	1.79749994404359	0	0	5.55695195467093	0	1.52341307314333	1.36660988653527	6.18416470110316	1.48516839348283	5.75327464359484	3.40377648978467	5.24462040411017	0	0	1.68021625975139	4.02971441356156	1.32836520687477	7.63363806023619	0	0	2.85560274798415	0	0	0	0.113459216326156	11.3930900708635	0	5.28286508377067	0	0	0	0	19.5392068385504	0	0	0	1.64069675743553	0	2.22839000155191	0	0	3.56057967639273	0	0	5.59647145698678	0	2.15062581957556	11.6671769417638	2.54199637476803	0	5.71375514127899	0	8.69046604152139	0	9.94361671173051	0	2.61976055674438	6.81010262488005	0	11.1967673819396	0	0	0	1.52341307314333	0	0	0	19.2256004653343	0	16.5229764359922	0	22.476398236477	0	
