Graphite%SampleName
Probe3%ProbeName
6000%MaxDepth
0.328%step_size_nm
40%StiffnessPRC_nN_per_nm
38.19252768%PRC_ADCValue_per_nm
3000%TriggerForce_nN
500%LoopDelay_uS
4096%NumberOfSamplingPoints
%
%
%
%
%
%
%
%
%
%
%
5000%XL
5000%YL

4509.49703693166	70556	0	
4509.8250370354	70588	0	
4510.15303713914	70632	0	
4510.48103724288	70580	0	
4510.80903734662	70604	0	
4511.13703745036	70564	0	
4511.4650375541	70568	0	
4511.79303765784	70620	0	
4512.12103776158	70616	0	
4512.44903786532	70576	0	
4512.77703796906	70624	0	
4513.1050380728	70608	0	
4513.43303817654	70580	0	
4513.76103828028	70572	0	
4514.08903838402	70588	0	
4514.41703848776	70608	0	
4514.7450385915	70588	0	
4515.07303869524	70576	0	
4515.40103709937	70568	0	
4515.72903720311	70604	0	
4516.05703730685	70544	0	
4516.38503741059	70580	0	
4516.71303751433	70576	0	
4517.04103761807	70600	0	
4517.36903772181	70608	0	
4517.69703782555	70576	0	
4518.02503792929	70596	0	
4518.35303803303	70628	0	
4518.68103813677	70608	0	
4519.00903824051	70612	0	
4519.33703834425	70572	0	
4519.66503844799	70580	0	
4519.99303855173	70584	0	
4520.32103865547	70608	0	
4520.64903875921	70604	0	
4520.97703886295	70584	0	
4521.30503726708	70596	0	
4521.63303737082	70612	0	
4521.96103747456	70596	0	
4522.2890375783	70596	0	
4522.61703768204	70564	0	
4522.94503778578	70592	0	
4523.27303788952	70596	0	
4523.60103799326	70568	0	
4523.929038097	70580	0	
4524.25703820074	70580	0	
4524.58503830448	70556	0	
4524.91303840822	70592	0	
4525.24103851196	70576	0	
4525.5690386157	70580	0	
4525.89703871944	70612	0	
4526.22503882318	70600	0	
4526.55303892692	70608	0	
4526.88103903066	70568	0	
4527.20903743478	70568	0	
4527.53703753852	70596	0	
4527.86503764226	70568	0	
4528.193037746	70580	0	
4528.52103784975	70588	0	
4528.84903795349	70584	0	
4529.17703805723	70632	0	
4529.50503816097	70620	0	
4529.83303826471	70604	0	
4530.16103836845	70608	0	
4530.48903847219	70576	0	
4530.81703857593	70592	0	
4531.14503867967	70632	0	
4531.47303878341	70580	0	
4531.80103888715	70600	0	
4532.12903899089	70624	0	
4532.45703909463	70576	0	
4532.78503919837	70588	0	
4533.11303760249	70628	0	
4533.44103770623	70636	0	
4533.76903780997	70592	0	
4534.0970362141	70596	0	
4534.42503631784	70556	0	
4534.75303642158	70568	0	
4535.08103652532	70588	0	
4535.40903662906	70608	0	
4535.7370367328	70568	0	
4536.06503683654	70584	0	
4536.39303694028	70636	0	
4536.72103704402	70624	0	
4537.04903714776	70604	0	
4537.3770372515	70656	0	
4537.70503735524	70592	0	
4538.03303745898	70572	0	
4538.36103756272	70572	0	
4538.68903766646	70580	0	
4539.01703607059	70600	0	
4539.34503617433	70608	0	
4539.67303627807	70600	0	
4540.00103638181	70624	0	
4540.32903648555	70552	0	
4540.65703658929	70592	0	
4540.98503669303	70620	0	
4541.31303679677	70604	0	
4541.64103690051	70580	0	
4541.96903700425	70580	0	
4542.29703710799	70588	0	
4542.62503721173	70604	0	
4542.95303731547	70624	0	
4543.28103741921	70572	0	
4543.60903752295	70608	0	
4543.93703762669	70580	0	
4544.26503773043	70628	0	
4544.59303783417	70588	0	
4544.9210362383	70616	0	
4545.24903634204	70600	0	
4545.57703644578	70624	0	
4545.90503654952	70600	0	
4546.23303665326	70600	0	
4546.561036757	70584	0	
4546.88903686074	70548	0	
4547.21703696448	70596	0	
4547.54503706822	70612	0	
4547.87303717196	70600	0	
4548.2010372757	70568	0	
4548.52903737944	70628	0	
4548.85703748318	70580	0	
4549.18503758692	70588	0	
4549.51303769066	70616	0	
4549.8410377944	70584	0	
4550.16903789814	70564	0	
4550.49703800188	70604	0	
4550.825036406	70620	0	
4551.15303650974	70548	0	
4551.48103661348	70596	0	
4551.80903671722	70560	0	
4552.13703682096	70604	0	
4552.4650369247	70560	0	
4552.79303702844	70608	0	
4553.12103713218	70576	0	
4553.44903723593	70580	0	
4553.77703733967	70608	0	
4554.10503744341	70588	0	
4554.43303754715	70560	0	
4554.76103765089	70640	0	
4555.08903775463	70608	0	
4555.41703785837	70608	0	
4555.74503796211	70584	0	
4556.07303806585	70576	0	
4556.40103816959	70648	0	
4556.72903657371	70624	0	
4557.05703667745	70604	0	
4557.38503678119	70616	0	
4557.71303688493	70580	0	
4558.04103698867	70588	0	
4558.36903709241	70580	0	
4558.69703719615	70596	0	
4559.02503729989	70592	0	
4559.35303740363	70560	0	
4559.68103750737	70556	0	
4560.00903761111	70568	0	
4560.33703771485	70580	0	
4560.66503781859	70584	0	
4560.99303792233	70576	0	
