StainlessSteel_3%SampleName
Probe6%ProbeName
20000%MaxDepth
0.2%step_size_nm
40%StiffnessPRC_nN_per_nm
86%PRC_ADCValue_per_nm
3000%TriggerForce_nN
1%LoopDelay_uS
4096%NumberOfSamplingPoints
%
%
%
%
%
%
%
%
%
%
%
8500.0000007%XL
6500.0000007%YL

10638.9738490773	47996	123691	
10639.373749965	47984	126633	
10639.7736558325	47980	126638	
10640.1735567202	47996	126642	
10640.573457608	47980	126647	
10640.9733584957	47968	126651	
10641.3732643632	47980	126656	
10641.7731652509	48000	126660	
10642.1730661387	47980	126665	
10642.5729720062	48012	126669	
10642.9728728939	47968	126674	
10643.3727737817	48000	126678	
10643.7726746694	48016	126683	
10644.1725805369	47996	126687	
10644.5724814246	48012	126692	
10644.9723823124	47980	126696	
10645.3722881799	47996	126701	
10645.7721890676	47964	126705	
10646.5719958228	47968	126714	
10646.9718967106	48012	126719	
10647.3717975983	47996	126723	
10647.771698486	47980	126728	
10648.1716043536	48012	126732	
10648.5715052413	48012	126737	
10648.771458175	47996	126739	
10648.971406129	47984	126741	
10649.1713590628	47984	126744	
10649.3713119965	48012	126746	
10649.5712599505	48000	126748	
10649.7712128843	47948	126750	
10649.971165818	47968	126753	
10650.171113772	47996	126755	
10650.3710667058	47996	126757	
10650.5710146597	47996	126759	
10650.7709675935	47996	126762	
10650.9709205272	47968	126764	
10651.1708684812	47980	126766	
10651.370821415	47980	126768	
10651.5707743487	47996	126771	
10651.7707223027	47984	126773	
10651.9706752365	47996	126775	
10652.1706281702	48044	126777	
10652.3705761242	48016	126780	
10652.5705290579	47984	126782	
10652.7704819917	47980	126784	
10652.9704299457	47996	126786	
10653.1703828794	48000	126789	
10653.3703308334	47996	126791	
10653.5702837672	48016	126793	
10653.7702367009	48000	126795	
10653.9701846549	48028	126798	
10654.1701375887	47984	126800	
10654.3700905224	48012	126802	
10654.5700384764	47984	126804	
10654.7699914101	47996	126807	
10654.9699443439	48028	126809	
10655.1698922979	48000	126811	
10655.3698452316	47980	126813	
10655.5697981654	47984	126816	
10655.7697461194	47996	126818	
10655.9696990531	48028	126820	
10656.1696519869	47980	126822	
10656.3695999409	47984	126825	
10656.5695528746	48016	126827	
10656.7695008286	47996	126829	
10656.9694537623	47964	126831	
10657.1694066961	47984	126834	
10657.3693546501	48028	126836	
10657.5693075838	48000	126838	
10657.7692605176	47936	126841	
10657.9692084716	48000	126843	
10658.1691614053	47996	126845	
10658.3691143391	47996	126847	
10658.5690622931	48016	126850	
10658.7690152268	48016	126852	
10658.9689681606	48000	126854	
10659.1689161145	47996	126856	
10659.3688690483	47984	126859	
10659.568821982	47968	126861	
10659.768769936	47964	126863	
10659.9687228698	47996	126865	
10660.1686708238	47996	126868	
10660.3686237575	48028	126870	
10660.5685766913	48016	126872	
10660.7685246452	48000	126874	
10660.968477579	48028	126877	
10661.1684305128	47996	126879	
10661.3683784667	47984	126881	
10661.5683314005	48000	126883	
10661.7682843342	47952	126886	
10661.9682322882	47996	126888	
10662.168185222	47968	126890	
10662.3681381557	48000	126892	
10662.5680861097	47968	126895	
10662.7680390435	47964	126897	
10662.9679919772	48000	126899	
10663.1679399312	47984	126901	
10663.367892865	47968	126904	
10663.5678408189	47996	126906	
10663.7677937527	47996	126908	
10663.9677466864	47984	126910	
10664.1676946404	47996	126913	
10664.3676475742	47980	126915	
10664.5676005079	47968	126917	
10664.7675484619	47996	126919	
10664.9675013957	47968	126922	
10665.1674543294	47952	126924	
10665.3674022834	47964	126926	
10665.5673552172	47980	126928	
10665.7673081509	48000	126931	
10665.9672561049	47984	126933	
10666.1672090386	47996	126935	
10666.3671569926	48000	126937	
10666.5671099264	48012	126940	
10666.7670628601	47968	126942	
10666.9670108141	47996	126944	
10667.1669637479	47968	126946	
10667.3669166816	48000	126949	
10667.5668646356	48000	126951	
10667.7668175693	47964	126953	
10667.9667705031	47968	126955	
10668.1667184571	47968	126958	
10668.3666713908	47980	126960	
10668.5666243246	47984	126962	
10668.7665722786	47996	126964	
10668.9665252123	48000	126967	
10669.1664781461	47984	126969	
10669.3664261001	47996	126971	
10669.5663790338	47984	126973	
10669.7663269878	48032	126976	
10669.9662799215	47996	126978	
10670.1662328553	48012	126980	
10670.3661808093	47968	126982	
10670.566133743	47980	126985	
10670.7660866768	48028	126987	
10670.9660346308	47968	126989	
10671.1659875645	47984	126991	
10671.3659404983	47996	126994	
10671.5658884523	48000	126996	
10671.765841386	48000	126998	
10671.9657943198	47952	127000	
10672.1657422737	47964	127003	
10672.3656952075	48012	127005	
10672.5656481412	48000	127007	
10672.7655960952	47980	127009	
10672.965549029	47968	127012	
10673.165496983	47964	127014	
10673.3654499167	47964	127016	
10673.5654028505	47984	127018	
10673.7653508044	48000	127021	
10673.9653037382	47996	127023	
10674.165256672	48012	127025	
10674.3652046259	47980	127027	
10674.5651575597	48028	127030	
10674.7651104934	48016	127032	
10674.9650584474	47996	127034	
10675.1650113812	48016	127036	
10675.3649643149	48028	127039	
10675.5649122689	47984	127041	
10675.7648652027	47948	127043	
10675.9648181364	47948	127045	
10676.1647660904	47964	127048	
10676.3647190242	47968	127050	
10676.5646669781	47996	127052	
10676.7646199119	47980	127054	
10676.9645728456	47996	127057	
10677.1645207996	47996	127059	
10677.3644737334	47984	127061	
10677.5644266671	47996	127063	
10677.7643746211	47980	127066	
10677.9643275549	48012	127068	
10678.1642804886	47968	127070	
10678.3642284426	47968	127072	
10678.5641813764	47952	127075	
10678.7641343101	47996	127077	
10678.9640822641	48000	127079	
10679.1640351978	47980	127081	
10679.3639831518	48000	127084	
10679.5639360856	48012	127086	
10679.7638890193	48000	127088	
