0	69164	11282	
0	69184	11270	
0	69200	11259	
0	69164	11248	
0	69164	11237	
0	69152	11225	
0	69200	11214	
0	69148	11203	
0	69148	11191	
0	69180	11180	
0	69200	11169	
0	69168	11157	
0	69184	11146	
0	69168	11135	
0	69196	11123	
0	69196	11112	
0	69180	11101	
0	69168	11090	
0	69184	11078	
0	69184	11067	
0	69184	11056	
0	69164	11044	
0	69184	11033	
0	69184	11022	
0	69168	11010	
0	69164	10999	
0	69164	10988	
0	69232	10976	
0	69164	10965	
0	69184	10954	
0	69184	10943	
0	69164	10931	
0	69168	10920	
0	69168	10909	
0	69212	10897	
0	69212	10886	
0	69184	10875	
0	69180	10863	
0	69132	10852	
0	69152	10841	
0	69164	10829	
0	69196	10818	
0	69196	10807	
0	69152	10796	
0	69152	10784	
0	69180	10773	
0	69184	10762	
0	69136	10750	
0	69168	10739	
0	69196	10728	
0	69196	10716	
0	69164	10705	
0	69184	10694	
0	69164	10683	
0	69184	10671	
0	69148	10660	
0	69136	10649	
0	69196	10637	
0	69200	10626	
0	69148	10615	
0	69152	10603	
0	69180	10592	
0	69168	10581	
0	69184	10569	
0	69184	10558	
0	69152	10547	
0	69164	10536	
0	69152	10524	
0	69212	10513	
0	69164	10502	
0	69180	10490	
0	69184	10479	
0	69184	10468	
0	69212	10456	
0	69184	10445	
0	69212	10434	
0	69168	10423	
0	69168	10411	
0	69200	10400	
0	69168	10389	
0	69168	10377	
0	69180	10366	
0	69180	10355	
0	69180	10343	
0	69196	10332	
0	69168	10321	
0	69184	10309	
0	69180	10298	
0	69184	10287	
0	69136	10276	
0	69168	10264	
0	69184	10253	
0	69168	10242	
0	69168	10230	
0	69184	10219	
0	69196	10208	
0	69184	10196	
0	69168	10185	
0	69164	10174	
0	69168	10163	
0	69152	10151	
0	69196	10140	
0	69180	10129	
0	69212	10117	
0	69168	10106	
0	69168	10095	
0	69136	10083	
0	69180	10072	
0	69152	10061	
0	69196	10049	
0	69164	10038	
0	69180	10027	
0	69168	10016	
0	69152	10004	
0	69216	9993	
0	69152	9982	
0	69168	9970	
0	69200	9959	
0	69164	9948	
0	69164	9936	
0	69148	9925	
0	69180	9914	
0	69164	9903	
0	69180	9891	
0	69168	9880	
0	69212	9869	
0	69184	9857	
0	69164	9846	
0	69196	9835	
0	69168	9823	
0	69164	9812	
0	69152	9801	
0	69180	9790	
0	69180	9778	
0	69148	9767	
0	69168	9756	
0	69180	9744	
0	69180	9733	
0	69152	9722	
0	69168	9710	
0	69196	9699	
0	69196	9688	
0	69164	9676	
0	69164	9665	
0	69180	9654	
0	69180	9643	
0	69148	9631	
0	69164	9620	
0	69184	9609	
0	69164	9597	
0	69196	9586	
0	69180	9575	
0	69184	9563	
0	69148	9552	
0	69164	9541	
0	69152	9530	
0	69180	9518	
0	69180	9507	
0	69116	9496	
0	69180	9484	
0	69168	9473	
0	69200	9462	
0	69164	9450	
0	69168	9439	
0	69168	9428	
0	69168	9417	
0	69180	9405	
0	69136	9394	
0	69180	9383	
0	69184	9371	
0	69148	9360	
0	69164	9349	
0	69180	9337	
0	69196	9326	
0	69132	9315	
0	69164	9304	
0	69136	9292	
0	69164	9281	
0	69168	9270	
0	69180	9258	
0	69184	9247	
0	69184	9236	
0	69164	9224	
0	69168	9213	
0	69180	9202	
0	69168	9191	
0	69196	9179	
0	69148	9168	
0	69184	9157	
0	69180	9145	
0	69168	9134	
0	69200	9123	
0	69180	9111	
0	69164	9100	
0	69168	9089	
0	69184	9078	
0	69164	9066	
0	69180	9055	
0	69152	9044	
0	69152	9032	
0	69196	9021	
0	69216	9010	
0	69196	8998	
0	69136	8987	
0	69180	8976	
0	69164	8965	
0	69184	8953	
0	69148	8942	
0	69168	8931	
0	69148	8919	
0	69148	8908	
0	69152	8897	
0	69164	8885	
0	69184	8874	
0	69180	8863	
0	69180	8852	
0	69184	8840	
0	69216	8829	
0	69168	8818	
0	69168	8806	
0	69184	8795	
0	69184	8784	
0	69200	8772	
0	69200	8761	
